X1	X2	value
236	LD_ALL_2018_08	LD_ALL_2018_07	0.033066268332428
237	LD_ALL_2018_09	LD_ALL_2018_07	0.0326588810429115
238	LD_ALL_2018_10	LD_ALL_2018_07	0.0322514937533949
239	LD_ALL_2018_15	LD_ALL_2018_07	0.0368006518196632
240	LD_ALL_2018_17	LD_ALL_2018_07	0.030893536121673
241	LD_ALL_2018_19	LD_ALL_2018_07	0.0353747963063552
242	LD_ALL_2018_23	LD_ALL_2018_07	0.0333378598587724
243	LD_ALL_2018_24	LD_ALL_2018_07	0.03164041281912
244	LD_BODO_2018_14	LD_ALL_2018_07	0.190521455730581
245	LD_BODO_2018_16	LD_ALL_2018_07	0.185836501901141
246	LD_BODO_2018_18	LD_ALL_2018_07	0.193101575230853
247	LD_BODO_2018_19	LD_ALL_2018_07	0.192829983704508
248	LD_BODO_2018_20	LD_ALL_2018_07	0.200366648560565
249	LD_BODO_2018_22	LD_ALL_2018_07	0.206341662140141
250	LD_BODO_2018_23	LD_ALL_2018_07	0.200162954915807
251	LD_BODO_2018_3	LD_ALL_2018_07	0.182102118413905
252	LD_BODO_2018_6	LD_ALL_2018_07	0.188552417164584
253	LD_BODO_2018_7	LD_ALL_2018_07	0.20287887017925
254	LD_BODO_2018_8_ir	LD_ALL_2018_07	0.200774035850081
255	LD_BODO_2018_9	LD_ALL_2018_07	0.177688756110809
256	LD_CLA_2018_01_ir	LD_ALL_2018_07	0.175991309071157
257	LD_CLA_2018_02	LD_ALL_2018_07	0.174972840847366
258	LD_CLA_2018_03	LD_ALL_2018_07	0.170287887017925
259	LD_CLA_2018_05	LD_ALL_2018_07	0.153245518739815
260	LD_CLA_2018_09	LD_ALL_2018_07	0.177552960347637
261	LD_CLA_2018_10	LD_ALL_2018_07	0.155486148832156
262	LD_CLA_2018_12	LD_ALL_2018_07	0.170491580662683
263	LD_CLA_2018_13	LD_ALL_2018_07	0.172868006518197
264	LD_CLA_2018_14	LD_ALL_2018_07	0.170423682781097
265	LD_CLA_2018_16	LD_ALL_2018_07	0.173546985334058
266	LD_CLA_2018_19	LD_ALL_2018_07	0.162343834872352
267	LD_CLA_2018_21	LD_ALL_2018_07	0.174090168386746
